<><><><><><><><> 
Begin: 21-Oct-2014 16:17:02 
0.418 0.536 0.536 
0.267 0.777 0.777 
0.450 0.875 0.875 
0.300 0.766 0.766 
0.467 0.700 0.700 
0.484 0.590 0.590 
0.501 0.569 0.569 
0.384 0.798 0.798 
0.234 0.711 0.711 
0.300 0.536 0.536 
0.567 0.854 0.854 
0.267 0.908 0.908 
0.534 0.875 0.875 
0.418 0.722 0.722 
0.600 0.624 0.624 
0.233 1.017 1.017 
0.384 0.668 0.668 
0.250 0.766 0.766 
0.584 0.689 0.689 
0.199 0.952 0.952 
0.517 0.788 0.788 
0.534 0.766 0.766 
0.551 0.722 0.722 
0.233 0.438 0.438 
0.367 0.777 0.777 
0.300 0.569 0.569 
0.518 0.931 0.931 
0.367 0.842 0.842 
0.568 0.711 0.711 
0.283 0.569 0.569 
0.300 1.018 1.018 
0.267 0.843 0.843 
0.251 0.996 0.996 
0.552 0.766 0.766 
0.434 0.755 0.755 
0.418 1.203 1.203 
0.267 0.667 0.667 
0.550 0.722 0.722 
0.451 0.689 0.689 
0.350 0.722 0.722 
0.401 0.766 0.766 
0.367 0.700 0.700 
0.234 0.941 0.941 
0.300 0.821 0.821 
0.251 0.842 0.842 
0.284 0.897 0.897 
0.300 0.963 0.963 
0.367 0.931 0.931 
0.217 0.833 0.833 
0.567 0.744 0.744 
0.584 0.788 0.788 
0.401 0.843 0.843 
0.401 0.799 0.799 
0.334 0.569 0.569 
0.567 0.875 0.875 
0.350 0.930 0.930 
0.250 0.820 0.820 
0.516 0.580 0.580 
0.351 0.875 0.875 
0.300 0.766 0.766 
0.367 0.854 0.854 
0.233 0.777 0.777 
0.250 0.711 0.711 
0.584 0.767 0.767 
0.583 0.811 0.811 
0.434 0.722 0.722 
0.233 0.689 0.689 
0.300 0.722 0.722 
0.350 0.689 0.689 
0.534 0.788 0.788 
0.201 0.733 0.733 
0.216 0.634 0.634 
0.267 0.700 0.700 
0.467 0.996 0.996 
0.500 0.722 0.722 
0.466 0.810 0.810 
0.384 0.690 0.690 
0.418 0.843 0.843 
0.317 0.820 0.820 
0.501 0.690 0.690 
0.283 0.810 0.810 
0.483 0.503 0.503 
0.283 0.722 0.722 
0.350 0.700 0.700 
0.451 0.624 0.624 
0.517 0.854 0.854 
0.234 0.842 0.842 
0.568 0.668 0.668 
0.518 0.886 0.886 
0.400 0.613 0.613 
0.383 0.623 0.623 
0.383 0.481 0.481 
0.333 0.656 0.656 
0.401 0.832 0.832 
0.401 0.645 0.645 
0.535 0.547 0.547 
0.517 0.678 0.678 
0.467 0.733 0.733 
0.351 0.952 0.952 
0.534 0.932 0.932 
0.418 0.776 0.776 
0.350 0.634 0.634 
0.584 0.951 0.951 
0.551 0.623 0.623 
0.417 0.645 0.645 
0.451 0.711 0.711 
0.434 0.592 0.592 
0.284 0.601 0.601 
0.318 0.843 0.843 
0.384 1.006 1.006 
0.300 0.613 0.613 
0.535 1.095 1.095 
0.284 0.656 0.656 
0.300 1.303 1.303 
0.266 0.667 0.667 
0.300 0.908 0.908 
0.383 0.853 0.853 
0.333 0.798 0.798 
0.566 0.700 0.700 
0.368 0.690 0.690 
0.283 0.799 0.799 
0.568 0.700 0.700 
0.601 0.744 0.744 
0.384 0.634 0.634 
0.250 0.788 0.788 
0.299 0.985 0.985 
0.367 0.919 0.919 
0.433 0.832 0.832 
0.301 0.634 0.634 
0.451 0.536 0.536 
0.484 1.072 1.072 
0.284 0.548 0.548 
0.251 0.788 0.788 
0.316 0.689 0.689 
0.334 0.591 0.591 
0.367 0.700 0.700 
0.401 0.634 0.634 
0.234 0.701 0.701 
0.301 0.908 0.908 
0.517 0.492 0.492 
0.218 0.787 0.787 
0.567 1.007 1.007 
0.500 0.602 0.602 
0.401 0.624 0.624 
0.434 0.723 0.723 
0.300 0.832 0.832 
0.384 0.668 0.668 
0.585 0.722 0.722 
0.418 0.701 0.701 
0.417 0.591 0.591 
0.300 0.679 0.679 
0.400 0.734 0.734 
0.451 1.290 1.290 
0.468 0.690 0.690 
0.367 0.854 0.854 
0.351 0.929 0.929 
0.601 0.876 0.876 
0.217 0.831 0.831 
0.550 0.777 0.777 
0.567 0.634 0.634 
0.518 1.302 1.302 
0.249 0.788 0.788 
0.301 1.116 1.116 
0.334 0.733 0.733 
0.467 0.754 0.754 
0.250 0.635 0.635 
0.484 0.602 0.602 
0.250 0.700 0.700 
0.468 0.547 0.547 
0.400 1.270 1.270 
0.518 1.017 1.017 
0.484 0.612 0.612 
0.568 0.920 0.920 
0.567 0.602 0.602 
0.334 1.029 1.029 
0.483 0.853 0.853 
0.283 0.810 0.810 
0.216 0.799 0.799 
0.501 0.634 0.634 
0.400 1.093 1.093 
0.400 0.712 0.712 
0.567 0.525 0.525 
0.451 0.690 0.690 
0.450 0.624 0.624 
0.551 0.711 0.711 
0.518 0.679 0.679 
0.434 0.569 0.569 
0.283 0.930 0.930 
0.301 0.667 0.667 
0.551 0.722 0.722 
0.217 0.646 0.646 
<><><><><><><><> 
RT (mean):  0.78 
Consistency:  0.11 
Self Consistency:  0.81 
<><><><><><><><> 
End: 21-Oct-2014 16:22:59 
