<><><><><><><><> 
Begin: 02-Oct-2014 14:26:13 
0.416 1.225 1.225 
0.267 0.996 0.996 
0.451 1.334 1.334 
0.300 1.575 1.575 
0.468 1.270 1.270 
0.484 1.258 1.258 
0.501 1.313 1.313 
0.384 1.925 1.925 
0.233 3.150 3.150 
0.300 2.384 2.384 
0.567 2.079 2.079 
0.267 1.334 1.334 
0.534 1.214 1.214 
0.418 1.685 1.685 
0.601 1.050 1.050 
0.234 1.925 1.925 
0.383 3.292 3.292 
0.250 1.629 1.629 
0.585 1.586 1.586 
0.200 1.630 1.630 
0.518 1.728 1.728 
0.534 2.012 2.012 
0.551 2.242 2.242 
0.233 2.504 2.504 
0.367 2.374 2.374 
0.301 2.176 2.176 
0.517 2.046 2.046 
0.367 1.346 1.346 
0.568 2.351 2.351 
0.267 1.838 1.838 
0.300 1.346 1.346 
0.267 1.870 1.870 
0.251 1.159 1.159 
0.551 1.335 1.335 
0.434 1.433 1.433 
0.417 2.154 2.154 
0.267 1.466 1.466 
0.551 2.528 2.528 
0.450 1.182 1.182 
0.350 3.063 3.063 
0.400 3.161 3.161 
0.367 1.270 1.270 
0.235 2.559 2.559 
0.300 1.926 1.926 
0.251 1.641 1.641 
0.284 1.543 1.543 
0.301 2.210 2.210 
0.367 1.477 1.477 
0.217 1.466 1.466 
0.567 1.629 1.629 
0.585 1.881 1.881 
0.401 1.838 1.838 
0.401 3.993 5.994 
0.334 2.099 2.099 
0.566 2.811 2.811 
0.350 2.331 2.331 
0.251 1.936 1.936 
0.517 2.035 2.035 
0.351 1.467 1.467 
0.301 2.571 2.571 
0.367 2.078 2.078 
0.234 1.532 1.532 
0.250 1.608 1.608 
0.584 1.958 1.958 
0.585 1.180 1.180 
0.434 1.598 1.598 
0.233 3.117 3.117 
0.300 1.368 1.368 
0.350 1.214 1.214 
0.534 1.750 1.750 
0.216 1.630 1.630 
0.217 2.724 2.724 
0.268 1.838 1.838 
0.467 1.302 1.302 
0.501 1.761 1.761 
0.466 2.167 2.167 
0.384 2.385 2.385 
0.417 3.150 3.150 
0.317 1.378 1.378 
0.501 2.145 2.145 
0.284 3.119 3.119 
0.484 2.746 2.746 
0.283 2.953 2.953 
0.351 2.166 2.166 
0.450 1.422 1.422 
0.517 2.452 2.452 
0.233 1.435 1.435 
0.568 1.432 1.432 
0.518 1.335 1.335 
0.400 1.083 1.083 
0.383 2.288 2.288 
0.384 1.040 1.040 
0.333 2.815 2.815 
0.401 2.778 2.778 
0.401 1.488 1.488 
0.535 0.930 0.930 
0.517 1.695 1.695 
0.467 1.291 1.291 
0.351 1.018 1.018 
0.534 1.204 1.204 
0.418 2.384 2.384 
0.350 1.345 1.345 
0.583 1.904 1.904 
0.550 2.472 2.472 
0.418 2.648 2.648 
0.451 2.932 2.932 
0.434 1.378 1.378 
0.283 3.829 3.829 
0.318 1.784 1.784 
0.385 2.276 2.276 
0.300 1.290 1.290 
0.533 2.582 2.582 
0.284 1.728 1.728 
0.300 1.674 1.674 
0.267 2.625 2.625 
0.300 1.193 1.193 
0.384 3.238 3.238 
0.333 1.215 1.215 
0.567 1.576 1.576 
0.366 1.883 1.883 
0.284 3.752 3.752 
0.567 2.264 2.264 
0.600 2.078 2.078 
0.384 2.986 2.986 
0.251 2.747 2.747 
0.301 2.243 2.243 
0.368 1.215 1.215 
0.434 1.314 1.314 
0.300 1.849 1.849 
0.450 2.286 2.286 
0.484 3.173 3.173 
0.283 2.091 2.091 
0.249 1.346 1.346 
0.318 1.422 1.422 
0.333 3.150 3.150 
0.367 1.007 1.007 
0.401 1.663 1.663 
0.234 1.291 1.291 
0.301 0.974 0.974 
0.517 1.498 1.498 
0.217 1.269 1.269 
0.568 1.761 1.761 
0.500 1.269 1.269 
0.401 2.407 2.407 
0.433 1.673 1.673 
0.300 2.319 2.319 
0.384 1.148 1.148 
0.584 1.039 1.039 
0.417 1.684 1.684 
0.417 1.564 1.564 
0.300 1.641 1.641 
0.400 1.827 1.827 
0.450 1.246 1.246 
0.467 1.411 1.411 
0.367 1.684 1.684 
0.350 1.542 1.542 
0.601 1.148 1.148 
0.217 2.056 2.056 
0.552 1.160 1.160 
0.567 1.303 1.303 
0.517 1.280 1.280 
0.233 0.941 0.941 
0.300 1.991 1.991 
0.334 1.302 1.302 
0.467 2.210 2.210 
0.250 2.078 2.078 
0.485 0.996 0.996 
0.250 1.411 1.411 
0.467 1.926 1.926 
0.400 1.761 1.761 
0.518 1.521 1.521 
0.484 1.958 1.958 
0.567 1.214 1.214 
0.551 1.641 1.641 
0.334 1.871 1.871 
0.484 1.302 1.302 
0.284 2.757 2.757 
0.217 3.041 3.041 
0.501 2.636 2.636 
0.400 3.641 3.641 
0.400 1.980 1.980 
0.567 1.762 1.762 
0.451 1.685 1.685 
0.451 1.138 1.138 
0.551 1.268 1.268 
0.517 0.799 0.799 
0.434 1.423 1.423 
0.267 1.039 1.039 
0.300 2.079 2.079 
0.551 1.453 1.453 
0.217 2.100 2.100 
<><><><><><><><> 
RT (mean):  1.90 
Consistency:  0.23 
Self Consistency:  0.61 
<><><><><><><><> 
End: 02-Oct-2014 14:37:43 
