<><><><><><><><> 
Begin: 27-Oct-2014 14:43:23 
0.418 0.876 0.876 
0.268 1.325 1.325 
0.450 0.799 0.799 
0.301 0.932 0.932 
0.467 0.777 0.777 
0.484 1.609 1.609 
0.501 0.876 0.876 
0.383 1.083 1.083 
0.233 0.645 0.645 
0.300 1.632 1.632 
0.567 0.821 0.821 
0.267 0.876 0.876 
0.534 0.766 0.766 
0.418 1.150 1.150 
0.601 1.061 1.061 
0.234 0.997 0.997 
0.383 1.916 1.916 
0.250 0.898 0.898 
0.584 1.137 1.137 
0.200 1.249 1.249 
0.517 0.898 0.898 
0.534 0.777 0.777 
0.551 1.489 1.489 
0.234 0.909 0.909 
0.367 0.810 0.810 
0.300 0.788 0.788 
0.517 1.204 1.204 
0.368 0.909 0.909 
0.567 0.712 0.712 
0.267 1.161 1.161 
0.301 0.734 0.734 
0.267 1.631 1.631 
0.250 0.798 0.798 
0.550 0.888 0.888 
0.433 0.635 0.635 
0.417 1.402 1.402 
0.267 1.140 1.140 
0.550 0.690 0.690 
0.450 0.974 0.974 
0.350 0.624 0.624 
0.400 0.668 0.668 
0.367 0.712 0.712 
0.233 0.920 0.920 
0.300 1.039 1.039 
0.251 0.766 0.766 
0.284 1.018 1.018 
0.300 0.777 0.777 
0.368 0.733 0.733 
0.217 1.029 1.029 
0.568 0.799 0.799 
0.585 0.788 0.788 
0.400 0.953 0.953 
0.400 0.866 0.866 
0.334 0.887 0.887 
0.567 0.810 0.810 
0.350 1.051 1.051 
0.250 0.690 0.690 
0.517 1.030 1.030 
0.350 0.733 0.733 
0.301 0.810 0.810 
0.368 1.051 1.051 
0.233 0.767 0.767 
0.251 0.712 0.712 
0.584 0.744 0.744 
0.583 0.635 0.635 
0.434 0.734 0.734 
0.234 0.821 0.821 
0.301 0.744 0.744 
0.350 0.952 0.952 
0.534 0.734 0.734 
0.201 0.767 0.767 
0.217 0.952 0.952 
0.266 0.668 0.668 
0.467 1.072 1.072 
0.501 1.401 1.401 
0.467 0.810 0.810 
0.385 1.205 1.205 
0.417 1.391 1.391 
0.317 0.886 0.886 
0.501 0.646 0.646 
0.283 1.456 1.456 
0.484 0.853 0.853 
0.283 1.051 1.051 
0.351 1.643 1.643 
0.451 0.689 0.689 
0.518 0.963 0.963 
0.234 0.932 0.932 
0.568 0.734 0.734 
0.518 1.291 1.291 
0.401 1.215 1.215 
0.384 1.916 1.916 
0.383 0.777 0.777 
0.317 0.822 0.822 
0.401 0.974 0.974 
0.401 1.960 1.960 
0.534 0.722 0.722 
0.517 0.712 0.712 
0.467 0.963 0.963 
0.351 0.974 0.974 
0.534 1.532 1.532 
0.417 1.948 1.948 
0.350 1.105 1.105 
0.583 1.752 1.752 
0.552 0.875 0.875 
0.416 0.975 0.975 
0.450 1.040 1.040 
0.434 1.379 1.379 
0.283 1.555 1.555 
0.318 0.887 0.887 
0.384 0.875 0.875 
0.300 1.500 1.500 
0.534 1.062 1.062 
0.283 1.007 1.007 
0.300 0.657 0.657 
0.267 0.701 0.701 
0.300 0.974 0.974 
0.384 1.029 1.029 
0.334 0.700 0.700 
0.567 0.711 0.711 
0.367 0.777 0.777 
0.284 1.434 1.434 
0.567 1.489 1.489 
0.601 1.084 1.084 
0.384 1.709 1.709 
0.250 1.029 1.029 
0.300 0.766 0.766 
0.368 0.744 0.744 
0.434 0.832 0.832 
0.300 1.029 1.029 
0.450 0.733 0.733 
0.485 0.865 0.865 
0.285 0.712 0.712 
0.251 0.865 0.865 
0.317 0.722 0.722 
0.333 0.833 0.833 
0.368 1.729 1.729 
0.400 0.799 0.799 
0.234 0.514 0.514 
0.300 0.920 0.920 
0.517 0.996 0.996 
0.216 0.722 0.722 
0.567 1.730 1.730 
0.500 1.084 1.084 
0.400 1.390 1.390 
0.434 1.478 1.478 
0.300 1.099 1.099 
0.384 1.229 1.229 
0.585 1.171 1.171 
0.417 0.854 0.854 
0.417 0.875 0.875 
0.301 1.379 1.379 
0.400 0.810 0.810 
0.451 0.964 0.964 
0.468 1.226 1.226 
0.367 1.149 1.149 
0.350 0.766 0.766 
0.601 0.854 0.854 
0.216 1.315 1.315 
0.550 1.040 1.040 
0.567 1.468 1.468 
0.517 0.733 0.733 
0.235 1.258 1.258 
0.300 0.712 0.712 
0.333 0.799 0.799 
0.468 1.445 1.445 
0.251 0.865 0.865 
0.485 2.222 2.222 
0.250 0.723 0.723 
0.467 0.733 0.733 
0.401 1.554 1.554 
0.517 1.171 1.171 
0.484 1.314 1.314 
0.567 1.062 1.062 
0.551 1.226 1.226 
0.334 0.744 0.744 
0.484 0.624 0.624 
0.284 0.744 0.744 
0.216 0.800 0.800 
0.501 2.024 2.024 
0.401 0.679 0.679 
0.399 1.107 1.107 
0.568 1.018 1.018 
0.450 0.898 0.898 
0.451 1.719 1.719 
0.551 1.379 1.379 
0.517 1.083 1.083 
0.434 0.997 0.997 
0.284 2.420 2.420 
0.301 1.389 1.389 
0.550 1.105 1.105 
0.216 1.510 1.510 
<><><><><><><><> 
RT (mean):  1.02 
Consistency:  0.15 
Self Consistency:  0.84 
<><><><><><><><> 
End: 27-Oct-2014 14:50:33 
