<><><><><><><><> 
Begin: 28-Nov-2014 13:23:32 
0.268 1.292 1.292 
0.267 0.789 0.789 
0.367 0.864 0.864 
0.234 2.562 2.562 
0.450 0.876 0.876 
0.383 2.137 2.137 
0.483 0.855 0.855 
0.485 1.073 1.073 
0.451 2.036 2.036 
0.216 1.030 1.030 
0.234 0.734 0.734 
0.333 0.635 0.635 
0.417 3.220 3.220 
0.468 1.030 1.030 
0.368 0.822 0.822 
0.534 0.712 0.712 
0.483 1.479 1.479 
0.583 0.822 0.822 
0.417 0.855 0.855 
0.334 0.876 0.876 
0.250 3.111 3.111 
0.450 0.712 0.712 
0.518 1.117 1.117 
0.367 1.183 1.183 
0.234 0.547 0.547 
0.317 0.657 0.657 
0.267 0.559 0.559 
0.316 0.569 0.569 
0.383 0.701 0.701 
0.417 0.482 0.482 
0.383 3.998 5.999 
0.551 0.964 0.964 
0.417 0.822 0.822 
0.585 1.007 1.007 
0.451 0.581 0.581 
0.584 1.906 1.906 
0.300 2.091 2.091 
0.467 3.097 3.097 
0.317 1.150 1.150 
0.468 2.795 2.795 
0.483 1.226 1.226 
0.233 1.248 1.248 
0.300 1.808 1.808 
0.300 0.745 0.745 
0.467 0.900 0.900 
0.534 1.709 1.709 
0.334 1.325 1.325 
0.518 0.932 0.932 
0.468 1.020 1.020 
0.200 1.129 1.129 
0.450 1.370 1.370 
0.350 0.668 0.668 
0.568 0.624 0.624 
0.201 1.150 1.150 
0.384 0.646 0.646 
0.367 0.690 0.690 
0.384 0.460 0.460 
0.517 0.689 0.689 
0.334 0.559 0.559 
0.517 1.216 1.216 
0.384 0.614 0.614 
0.217 0.504 0.504 
0.267 0.931 0.931 
0.483 0.603 0.603 
0.399 1.719 1.719 
0.266 0.668 0.668 
0.334 2.312 2.312 
0.451 0.646 0.646 
0.283 0.778 0.778 
0.501 0.734 0.734 
0.300 2.486 2.486 
0.567 2.574 2.574 
0.317 1.808 1.808 
0.501 1.063 1.063 
0.283 0.931 0.931 
0.317 0.789 0.789 
0.234 0.809 0.809 
0.434 0.526 0.526 
0.484 0.921 0.921 
0.416 0.570 0.570 
0.366 0.504 0.504 
0.467 3.090 3.090 
0.466 1.927 1.927 
0.468 0.811 0.811 
0.450 0.734 0.734 
0.585 0.669 0.669 
0.284 0.821 0.821 
0.484 0.548 0.548 
0.300 0.613 0.613 
0.250 0.580 0.580 
0.450 1.951 1.951 
0.384 0.865 0.865 
0.384 1.020 1.020 
0.468 0.931 0.931 
0.517 0.755 0.755 
0.350 2.376 2.376 
0.468 0.503 0.503 
0.367 0.865 0.865 
0.534 1.063 1.063 
0.534 0.855 0.855 
0.301 1.610 1.610 
0.451 0.843 0.843 
0.434 0.647 0.647 
0.417 0.877 0.877 
0.551 2.146 2.146 
0.317 0.668 0.668 
0.334 0.942 0.942 
0.251 0.658 0.658 
0.584 0.570 0.570 
0.467 0.559 0.559 
0.400 0.767 0.767 
0.451 0.450 0.450 
0.418 1.247 1.247 
0.467 0.493 0.493 
0.418 0.614 0.614 
0.484 1.381 1.381 
0.417 1.117 1.117 
0.601 0.941 0.941 
0.284 0.800 0.800 
0.249 0.526 0.526 
0.250 0.997 0.997 
0.234 3.846 3.846 
0.367 0.876 0.876 
0.384 0.931 0.931 
0.351 0.976 0.976 
0.500 1.205 1.205 
0.451 1.105 1.105 
0.517 0.548 0.548 
0.567 0.701 0.701 
0.584 0.515 0.515 
0.284 2.026 2.026 
0.251 1.479 1.479 
0.483 0.756 0.756 
0.234 0.756 0.756 
0.417 0.811 0.811 
0.417 0.547 0.547 
0.551 0.767 0.767 
0.401 2.519 2.519 
0.367 1.249 1.249 
0.467 0.701 0.701 
0.501 0.011 0.011 
0.417 0.745 0.745 
0.334 0.985 0.985 
0.267 0.999 0.999 
0.434 0.767 0.767 
0.301 0.624 0.624 
0.217 1.019 1.019 
0.501 1.445 1.445 
0.301 0.810 0.810 
0.383 0.570 0.570 
0.483 1.292 1.292 
0.350 0.887 0.887 
0.500 0.526 0.526 
0.367 0.679 0.679 
0.467 0.515 0.515 
0.484 0.756 0.756 
0.384 0.591 0.591 
0.217 0.493 0.493 
0.334 0.493 0.493 
0.367 0.252 0.252 
0.317 0.646 0.646 
0.283 1.293 1.293 
0.533 0.985 0.985 
0.367 0.723 0.723 
0.551 0.919 0.919 
0.367 1.381 1.381 
0.517 0.701 0.701 
0.367 3.253 3.253 
0.533 1.796 1.796 
0.501 0.820 0.820 
0.350 1.610 1.610 
0.284 3.132 3.132 
0.517 0.963 0.963 
0.584 0.909 0.909 
0.334 0.722 0.722 
0.467 0.734 0.734 
0.384 2.213 2.213 
0.535 0.581 0.581 
0.517 1.117 1.117 
0.267 0.953 0.953 
0.551 1.478 1.478 
0.600 0.591 0.591 
0.400 0.624 0.624 
0.552 1.172 1.172 
0.434 0.667 0.667 
0.268 0.526 0.526 
0.284 0.920 0.920 
0.367 0.504 0.504 
0.501 0.865 0.865 
0.533 0.514 0.514 
0.517 1.348 1.348 
<><><><><><><><> 
RT (mean):  1.15 
Consistency:  0.07 
Self Consistency:  1.00 
<><><><><><><><> 
End: 28-Nov-2014 13:31:24 
