<><><><><><><><> 
Begin: 28-Nov-2014 13:54:37 
0.266 0.679 0.679 
0.267 0.449 0.449 
0.368 1.819 1.819 
0.233 1.829 1.829 
0.435 0.975 0.975 
0.384 1.303 1.303 
0.484 0.886 0.886 
0.485 0.920 0.920 
0.450 0.931 0.931 
0.217 0.537 0.537 
0.234 0.668 0.668 
0.334 1.052 1.052 
0.418 0.548 0.548 
0.468 0.581 0.581 
0.368 0.876 0.876 
0.535 1.753 1.753 
0.484 1.205 1.205 
0.584 1.512 1.512 
0.418 0.690 0.690 
0.333 0.591 0.591 
0.250 0.613 0.613 
0.451 0.602 0.602 
0.517 0.526 0.526 
0.367 0.536 0.536 
0.233 0.537 0.537 
0.301 0.492 0.492 
0.267 0.580 0.580 
0.317 0.537 0.537 
0.383 0.690 0.690 
0.418 0.493 0.493 
0.384 0.766 0.766 
0.551 0.799 0.799 
0.417 2.047 2.047 
0.584 1.740 1.740 
0.451 1.664 1.664 
0.584 0.635 0.635 
0.300 1.347 1.347 
0.467 0.767 0.767 
0.317 0.734 0.734 
0.467 0.603 0.603 
0.484 0.920 0.920 
0.234 0.690 0.690 
0.300 0.570 0.570 
0.300 0.789 0.789 
0.467 0.701 0.701 
0.534 0.592 0.592 
0.333 0.482 0.482 
0.518 0.527 0.527 
0.483 0.493 0.493 
0.200 0.723 0.723 
0.450 0.646 0.646 
0.350 0.526 0.526 
0.567 0.921 0.921 
0.200 0.438 0.438 
0.384 0.613 0.613 
0.368 0.449 0.449 
0.383 0.800 0.800 
0.517 0.612 0.612 
0.335 0.559 0.559 
0.517 0.701 0.701 
0.384 0.778 0.778 
0.216 0.569 0.569 
0.267 0.559 0.559 
0.484 0.515 0.515 
0.383 0.438 0.438 
0.266 0.624 0.624 
0.334 1.161 1.161 
0.451 1.523 1.523 
0.284 0.569 0.569 
0.501 0.427 0.427 
0.300 0.416 0.416 
0.568 0.515 0.515 
0.317 1.270 1.270 
0.517 1.467 1.467 
0.284 0.482 0.482 
0.317 0.438 0.438 
0.234 0.570 0.570 
0.434 0.504 0.504 
0.484 0.767 0.767 
0.417 2.430 2.430 
0.366 2.191 2.191 
0.467 0.448 0.448 
0.467 0.724 0.724 
0.467 0.646 0.646 
0.451 0.537 0.537 
0.584 0.515 0.515 
0.284 0.636 0.636 
0.484 0.503 0.503 
0.300 0.460 0.460 
0.250 1.095 1.095 
0.450 0.668 0.668 
0.383 0.623 0.623 
0.383 1.083 1.083 
0.467 0.734 0.734 
0.517 0.514 0.514 
0.350 0.515 0.515 
0.468 0.832 0.832 
0.367 0.581 0.581 
0.534 0.449 0.449 
0.534 0.460 0.460 
0.301 0.493 0.493 
0.451 0.372 0.372 
0.434 0.482 0.482 
0.417 0.492 0.492 
0.551 0.296 0.296 
0.301 0.527 0.527 
0.334 1.555 1.555 
0.251 1.052 1.052 
0.584 1.019 1.019 
0.467 0.975 0.975 
0.400 0.755 0.755 
0.466 0.691 0.691 
0.417 0.603 0.603 
0.467 0.449 0.449 
0.418 0.503 0.503 
0.484 0.427 0.427 
0.417 0.460 0.460 
0.601 0.646 0.646 
0.284 0.471 0.471 
0.250 1.150 1.150 
0.250 0.427 0.427 
0.233 0.592 0.592 
0.368 1.982 1.982 
0.384 0.548 0.548 
0.350 0.999 0.999 
0.501 0.614 0.614 
0.451 0.515 0.515 
0.517 2.059 2.059 
0.568 0.537 0.537 
0.584 1.128 1.128 
0.284 0.701 0.701 
0.250 1.425 1.425 
0.484 0.515 0.515 
0.234 0.733 0.733 
0.418 1.512 1.512 
0.418 0.876 0.876 
0.551 3.986 4.146 
0.400 1.096 1.096 
0.367 0.493 0.493 
0.467 0.953 0.953 
0.501 0.756 0.756 
0.417 0.985 0.985 
0.334 0.570 0.570 
0.266 1.084 1.084 
0.434 0.504 0.504 
0.301 0.460 0.460 
0.217 0.504 0.504 
0.501 0.493 0.493 
0.300 1.062 1.062 
0.383 0.570 0.570 
0.484 0.471 0.471 
0.350 0.614 0.614 
0.501 0.646 0.646 
0.367 0.778 0.778 
0.483 0.461 0.461 
0.484 0.536 0.536 
0.384 0.460 0.460 
0.217 0.558 0.558 
0.334 0.734 0.734 
0.367 0.471 0.471 
0.316 0.427 0.427 
0.284 0.494 0.494 
0.534 0.624 0.624 
0.367 0.625 0.625 
0.551 0.581 0.581 
0.367 1.677 1.677 
0.517 1.051 1.051 
0.367 0.712 0.712 
0.533 0.460 0.460 
0.501 0.438 0.438 
0.350 1.118 1.118 
0.284 0.657 0.657 
0.517 0.592 0.592 
0.584 0.690 0.690 
0.334 0.504 0.504 
0.467 0.526 0.526 
0.383 0.646 0.646 
0.534 0.745 0.745 
0.517 0.756 0.756 
0.266 1.358 1.358 
0.551 0.767 0.767 
0.601 0.833 0.833 
0.401 2.617 2.617 
0.549 0.580 0.580 
0.434 0.636 0.636 
0.267 0.887 0.887 
0.284 0.492 0.492 
0.367 1.807 1.807 
0.501 1.720 1.720 
0.534 0.559 0.559 
0.518 0.756 0.756 
<><><><><><><><> 
RT (mean):  0.77 
Consistency:  -0.06 
Self Consistency:  0.74 
<><><><><><><><> 
End: 28-Nov-2014 14:00:38 
