<><><><><><><><> 
Begin: 06-Oct-2014 14:45:50 
0.418 1.346 1.346 
0.267 0.920 0.920 
0.449 2.212 2.212 
0.300 1.653 1.653 
0.468 1.915 1.915 
0.483 1.411 1.411 
0.501 2.952 2.952 
0.384 1.674 1.674 
0.233 1.367 1.367 
0.300 1.618 1.618 
0.568 1.345 1.345 
0.267 1.564 1.564 
0.534 1.334 1.334 
0.417 1.706 1.706 
0.600 1.869 1.869 
0.234 1.641 1.641 
0.384 1.203 1.203 
0.250 1.126 1.126 
0.584 1.170 1.170 
0.200 1.171 1.171 
0.517 1.346 1.346 
0.534 1.937 1.937 
0.551 2.111 2.111 
0.234 3.196 3.196 
0.367 1.214 1.214 
0.301 1.411 1.411 
0.517 0.984 0.984 
0.367 0.908 0.908 
0.567 0.996 0.996 
0.267 1.062 1.062 
0.301 1.017 1.017 
0.267 1.279 1.279 
0.250 1.817 1.817 
0.551 1.762 1.762 
0.435 1.893 1.893 
0.417 1.095 1.095 
0.267 2.189 2.189 
0.551 1.565 1.565 
0.450 0.974 0.974 
0.350 1.061 1.061 
0.400 1.061 1.061 
0.367 1.257 1.257 
0.233 1.499 1.499 
0.300 1.259 1.259 
0.250 0.963 0.963 
0.284 1.423 1.423 
0.301 1.509 1.509 
0.368 1.728 1.728 
0.217 0.952 0.952 
0.568 1.675 1.675 
0.584 1.904 1.904 
0.400 1.630 1.630 
0.401 1.859 1.859 
0.334 3.303 3.303 
0.567 0.778 0.778 
0.351 1.247 1.247 
0.250 1.084 1.084 
0.518 1.083 1.083 
0.367 0.963 0.963 
0.300 1.258 1.258 
0.367 1.290 1.290 
0.234 1.280 1.280 
0.250 1.378 1.378 
0.584 0.963 0.963 
0.584 1.684 1.684 
0.433 0.952 0.952 
0.234 1.882 1.882 
0.301 0.907 0.907 
0.350 1.271 1.271 
0.534 1.116 1.116 
0.216 1.291 1.291 
0.216 2.056 2.056 
0.266 1.498 1.498 
0.468 1.236 1.236 
0.501 1.324 1.324 
0.467 1.411 1.411 
0.384 2.177 2.177 
0.417 1.674 1.674 
0.317 2.231 2.231 
0.501 1.355 1.355 
0.284 1.520 1.520 
0.484 2.090 2.090 
0.283 1.423 1.423 
0.351 1.345 1.345 
0.451 1.563 1.563 
0.517 1.236 1.236 
0.233 2.319 2.319 
0.567 1.017 1.017 
0.518 1.510 1.510 
0.400 2.209 2.209 
0.384 1.269 1.269 
0.384 1.018 1.018 
0.318 1.007 1.007 
0.400 1.238 1.238 
0.400 1.029 1.029 
0.533 0.984 0.984 
0.517 0.930 0.930 
0.467 1.050 1.050 
0.351 0.920 0.920 
0.534 1.257 1.257 
0.418 0.920 0.920 
0.350 1.138 1.138 
0.583 1.193 1.193 
0.550 1.182 1.182 
0.418 0.942 0.942 
0.450 1.312 1.312 
0.434 2.242 2.242 
0.283 1.760 1.760 
0.316 2.220 2.220 
0.384 1.335 1.335 
0.300 2.297 2.297 
0.534 1.400 1.400 
0.284 1.355 1.355 
0.300 1.082 1.082 
0.271 1.160 1.160 
0.300 2.208 2.208 
0.383 1.072 1.072 
0.333 1.269 1.269 
0.567 1.454 1.454 
0.367 1.269 1.269 
0.284 1.892 1.892 
0.568 2.220 2.220 
0.600 1.881 1.881 
0.384 1.804 1.804 
0.251 2.069 2.069 
0.301 1.368 1.368 
0.368 1.105 1.105 
0.433 1.586 1.586 
0.301 1.258 1.258 
0.450 0.909 0.909 
0.484 1.236 1.236 
0.284 1.399 1.399 
0.250 1.500 1.500 
0.317 1.257 1.257 
0.334 1.717 1.717 
0.368 1.542 1.542 
0.400 1.838 1.838 
0.234 1.433 1.433 
0.301 1.958 1.958 
0.517 1.116 1.116 
0.218 2.023 2.023 
0.567 1.618 1.618 
0.501 1.388 1.388 
0.400 1.268 1.268 
0.434 1.401 1.401 
0.301 2.002 2.002 
0.384 1.564 1.564 
0.585 1.542 1.542 
0.418 2.724 2.724 
0.417 1.170 1.170 
0.300 1.060 1.060 
0.400 1.423 1.423 
0.452 2.081 2.081 
0.467 1.345 1.345 
0.367 1.642 1.642 
0.351 1.268 1.268 
0.601 1.521 1.521 
0.217 1.269 1.269 
0.550 1.454 1.454 
0.568 1.061 1.061 
0.517 1.334 1.334 
0.235 0.995 0.995 
0.301 0.843 0.843 
0.334 1.138 1.138 
0.467 1.039 1.039 
0.266 1.225 1.225 
0.483 1.597 1.597 
0.250 1.564 1.564 
0.467 1.728 1.728 
0.400 1.258 1.258 
0.517 1.116 1.116 
0.485 0.930 0.930 
0.568 1.717 1.717 
0.551 1.180 1.180 
0.334 1.510 1.510 
0.484 2.209 2.209 
0.284 1.268 1.268 
0.215 1.727 1.727 
0.501 0.842 0.842 
0.401 1.290 1.290 
0.400 1.073 1.073 
0.567 1.225 1.225 
0.450 0.919 0.919 
0.450 1.346 1.346 
0.550 1.412 1.412 
0.517 1.017 1.017 
0.434 1.160 1.160 
0.267 1.290 1.290 
0.299 1.105 1.105 
0.551 0.962 0.962 
0.217 1.498 1.498 
<><><><><><><><> 
RT (mean):  1.47 
Consistency:  -0.02 
Self Consistency:  0.80 
<><><><><><><><> 
End: 06-Oct-2014 14:55:11 
