<><><><><><><><> 
Begin: 20-Oct-2014 14:16:16 
0.417 0.962 0.962 
0.267 1.094 1.094 
0.450 0.952 0.952 
0.300 0.930 0.930 
0.468 1.334 1.334 
0.483 2.297 2.297 
0.501 1.192 1.192 
0.384 1.696 1.696 
0.234 0.962 0.962 
0.300 1.499 1.499 
0.567 1.872 1.872 
0.267 1.106 1.106 
0.534 0.831 0.831 
0.417 1.072 1.072 
0.601 0.907 0.907 
0.233 1.925 1.925 
0.384 0.985 0.985 
0.250 1.150 1.150 
0.583 2.462 2.462 
0.200 2.189 2.189 
0.517 1.816 1.816 
0.534 1.039 1.039 
0.551 1.433 1.433 
0.233 1.378 1.378 
0.367 1.357 1.357 
0.300 1.422 1.422 
0.516 1.137 1.137 
0.367 0.940 0.940 
0.568 1.127 1.127 
0.267 1.347 1.347 
0.300 1.378 1.378 
0.267 1.236 1.236 
0.250 1.083 1.083 
0.551 0.875 0.875 
0.434 1.127 1.127 
0.417 1.356 1.356 
0.267 1.083 1.083 
0.551 1.291 1.291 
0.451 2.068 2.068 
0.350 1.061 1.061 
0.400 0.985 0.985 
0.368 1.192 1.192 
0.234 1.883 1.883 
0.301 0.897 0.897 
0.251 1.116 1.116 
0.284 1.347 1.347 
0.300 1.640 1.640 
0.367 2.254 2.254 
0.217 0.996 0.996 
0.568 1.630 1.630 
0.584 0.711 0.711 
0.401 1.236 1.236 
0.400 1.072 1.072 
0.334 0.799 0.799 
0.567 1.280 1.280 
0.351 1.652 1.652 
0.250 1.128 1.128 
0.517 1.532 1.532 
0.351 1.007 1.007 
0.300 1.093 1.093 
0.367 0.865 0.865 
0.235 1.028 1.028 
0.250 1.115 1.115 
0.583 0.711 0.711 
0.583 1.214 1.214 
0.433 1.193 1.193 
0.233 0.942 0.942 
0.301 1.707 1.707 
0.350 1.214 1.214 
0.534 0.700 0.700 
0.201 1.160 1.160 
0.216 1.159 1.159 
0.267 0.962 0.962 
0.467 1.203 1.203 
0.500 1.160 1.160 
0.467 0.930 0.930 
0.383 1.925 1.925 
0.417 1.663 1.663 
0.318 1.290 1.290 
0.500 1.094 1.094 
0.284 0.996 0.996 
0.483 0.799 0.799 
0.284 0.744 0.744 
0.351 0.909 0.909 
0.451 0.667 0.667 
0.517 1.980 1.980 
0.233 1.805 1.805 
0.567 0.930 0.930 
0.518 3.119 3.119 
0.400 0.788 0.788 
0.383 0.778 0.778 
0.384 0.689 0.689 
0.318 0.809 0.809 
0.400 1.258 1.258 
0.400 0.569 0.569 
0.534 1.346 1.346 
0.517 1.773 1.773 
0.467 1.039 1.039 
0.350 1.477 1.477 
0.534 1.182 1.182 
0.417 2.221 2.221 
0.350 1.345 1.345 
0.584 0.876 0.876 
0.552 1.489 1.489 
0.418 1.193 1.193 
0.450 0.985 0.985 
0.434 1.412 1.412 
0.284 1.215 1.215 
0.317 1.105 1.105 
0.384 1.029 1.029 
0.300 1.105 1.105 
0.534 1.182 1.182 
0.284 0.985 0.985 
0.300 1.498 1.498 
0.267 1.149 1.149 
0.300 0.908 0.908 
0.383 1.018 1.018 
0.334 1.040 1.040 
0.566 1.018 1.018 
0.368 1.138 1.138 
0.283 0.963 0.963 
0.567 0.668 0.668 
0.601 0.974 0.974 
0.384 1.248 1.248 
0.251 1.072 1.072 
0.300 2.079 2.079 
0.367 1.312 1.312 
0.434 1.138 1.138 
0.301 1.422 1.422 
0.450 1.094 1.094 
0.484 0.853 0.853 
0.284 0.875 0.875 
0.250 0.974 0.974 
0.316 1.367 1.367 
0.334 1.292 1.292 
0.367 1.139 1.139 
0.401 0.667 0.667 
0.234 0.810 0.810 
0.317 0.569 0.569 
0.517 1.281 1.281 
0.216 1.575 1.575 
0.567 0.809 0.809 
0.500 0.962 0.962 
0.401 0.799 0.799 
0.434 1.554 1.554 
0.300 1.379 1.379 
0.384 1.302 1.302 
0.585 1.204 1.204 
0.418 1.467 1.467 
0.417 1.248 1.248 
0.300 1.236 1.236 
0.400 0.679 0.679 
0.450 0.776 0.776 
0.468 0.657 0.657 
0.366 0.646 0.646 
0.350 1.182 1.182 
0.601 1.061 1.061 
0.216 0.929 0.929 
0.550 1.171 1.171 
0.567 3.993 4.552 
0.517 3.086 3.086 
0.250 1.291 1.291 
0.301 0.930 0.930 
0.334 0.832 0.832 
0.468 0.842 0.842 
0.250 0.930 0.930 
0.484 1.247 1.247 
0.250 1.094 1.094 
0.468 1.062 1.062 
0.400 0.908 0.908 
0.517 0.700 0.700 
0.484 1.051 1.051 
0.568 0.886 0.886 
0.551 1.379 1.379 
0.333 0.974 0.974 
0.484 1.652 1.652 
0.284 0.919 0.919 
0.217 1.367 1.367 
0.501 0.833 0.833 
0.401 0.940 0.940 
0.400 1.958 1.958 
0.567 0.887 0.887 
0.451 1.050 1.050 
0.450 1.116 1.116 
0.550 1.051 1.051 
0.518 2.713 2.713 
0.434 0.930 0.930 
0.283 1.160 1.160 
0.301 1.171 1.171 
0.551 0.930 0.930 
0.216 1.838 1.838 
<><><><><><><><> 
RT (mean):  1.21 
Consistency:  0.17 
Self Consistency:  0.69 
<><><><><><><><> 
End: 20-Oct-2014 14:24:20 
