<><><><><><><><> 
Begin: 25-Nov-2014 12:26:07 
0.417 1.150 1.150 
0.267 1.172 1.172 
0.450 1.052 1.052 
0.301 1.260 1.260 
0.467 1.172 1.172 
0.484 1.522 1.522 
0.501 1.731 1.731 
0.385 1.874 1.874 
0.234 1.511 1.511 
0.300 0.822 0.822 
0.567 1.271 1.271 
0.266 1.644 1.644 
0.534 1.260 1.260 
0.417 1.129 1.129 
0.601 0.964 0.964 
0.233 1.204 1.204 
0.383 1.184 1.184 
0.250 1.370 1.370 
0.584 1.227 1.227 
0.201 1.885 1.885 
0.517 1.436 1.436 
0.534 0.998 0.998 
0.550 1.852 1.852 
0.234 1.599 1.599 
0.366 3.253 3.253 
0.301 0.986 0.986 
0.517 1.150 1.150 
0.367 1.315 1.315 
0.566 0.898 0.898 
0.267 1.239 1.239 
0.301 0.974 0.974 
0.267 0.887 0.887 
0.250 1.379 1.379 
0.551 0.843 0.843 
0.434 1.184 1.184 
0.416 1.128 1.128 
0.267 1.271 1.271 
0.551 1.775 1.775 
0.451 1.424 1.424 
0.350 1.113 1.113 
0.401 1.093 1.093 
0.367 1.436 1.436 
0.234 1.468 1.468 
0.300 1.314 1.314 
0.250 1.336 1.336 
0.284 1.523 1.523 
0.300 1.578 1.578 
0.367 1.207 1.207 
0.216 1.601 1.601 
0.568 1.600 1.600 
0.585 1.621 1.621 
0.400 1.314 1.314 
0.400 1.349 1.349 
0.333 1.644 1.644 
0.567 1.151 1.151 
0.350 1.184 1.184 
0.251 1.172 1.172 
0.518 1.765 1.765 
0.351 1.271 1.271 
0.301 1.939 1.939 
0.367 1.753 1.753 
0.235 1.457 1.457 
0.250 1.227 1.227 
0.584 1.226 1.226 
0.583 0.909 0.909 
0.434 1.358 1.358 
0.233 1.851 1.851 
0.301 1.468 1.468 
0.350 1.731 1.731 
0.534 1.742 1.742 
0.216 1.709 1.709 
0.217 1.501 1.501 
0.266 1.665 1.665 
0.467 1.130 1.130 
0.500 1.150 1.150 
0.467 1.009 1.009 
0.384 1.183 1.183 
0.418 1.228 1.228 
0.318 1.414 1.414 
0.500 0.997 0.997 
0.284 1.303 1.303 
0.484 1.228 1.228 
0.283 1.183 1.183 
0.350 1.381 1.381 
0.451 1.150 1.150 
0.518 1.020 1.020 
0.234 1.644 1.644 
0.567 1.173 1.173 
0.517 0.865 0.865 
0.400 1.206 1.206 
0.383 1.085 1.085 
0.384 0.954 0.954 
0.318 1.281 1.281 
0.401 1.348 1.348 
0.400 1.075 1.075 
0.533 1.184 1.184 
0.517 1.161 1.161 
0.467 0.997 0.997 
0.350 0.997 0.997 
0.534 0.844 0.844 
0.418 1.118 1.118 
0.350 1.434 1.434 
0.584 1.326 1.326 
0.550 1.390 1.390 
0.418 1.502 1.502 
0.450 1.380 1.380 
0.434 1.457 1.457 
0.285 1.338 1.338 
0.317 1.249 1.249 
0.384 1.151 1.151 
0.300 0.942 0.942 
0.533 1.162 1.162 
0.284 1.304 1.304 
0.300 1.588 1.588 
0.267 1.566 1.566 
0.300 1.348 1.348 
0.384 1.358 1.358 
0.334 1.688 1.688 
0.567 1.226 1.226 
0.367 1.436 1.436 
0.284 1.327 1.327 
0.567 1.380 1.380 
0.601 1.162 1.162 
0.383 1.480 1.480 
0.250 1.764 1.764 
0.300 1.368 1.368 
0.368 1.239 1.239 
0.433 1.424 1.424 
0.301 1.544 1.544 
0.449 1.414 1.414 
0.484 1.544 1.544 
0.284 1.436 1.436 
0.251 1.326 1.326 
0.317 1.577 1.577 
0.334 1.830 1.830 
0.368 1.557 1.557 
0.400 2.334 2.334 
0.234 1.741 1.741 
0.301 1.403 1.403 
0.517 1.556 1.556 
0.217 1.676 1.676 
0.567 1.359 1.359 
0.500 1.850 1.850 
0.400 1.381 1.381 
0.434 1.588 1.588 
0.300 1.610 1.610 
0.383 1.621 1.621 
0.584 0.943 0.943 
0.418 1.249 1.249 
0.417 1.480 1.480 
0.300 1.556 1.556 
0.400 1.282 1.282 
0.451 1.327 1.327 
0.467 1.084 1.084 
0.367 1.161 1.161 
0.351 1.260 1.260 
0.600 1.676 1.676 
0.217 1.085 1.085 
0.551 0.996 0.996 
0.568 0.909 0.909 
0.517 1.610 1.610 
0.234 1.062 1.062 
0.301 1.774 1.774 
0.334 2.049 2.049 
0.467 1.271 1.271 
0.251 1.817 1.817 
0.485 1.589 1.589 
0.250 1.676 1.676 
0.467 1.907 1.907 
0.400 1.315 1.315 
0.517 2.115 2.115 
0.484 1.786 1.786 
0.567 2.191 2.191 
0.567 2.673 2.673 
0.334 1.139 1.139 
0.483 1.588 1.588 
0.284 1.096 1.096 
0.217 1.403 1.403 
0.501 1.106 1.106 
0.401 1.423 1.423 
0.401 1.216 1.216 
0.568 1.117 1.117 
0.451 0.976 0.976 
0.450 1.664 1.664 
0.551 1.391 1.391 
0.517 1.117 1.117 
0.433 1.381 1.381 
0.267 1.469 1.469 
0.300 1.391 1.391 
0.550 1.555 1.555 
0.217 1.697 1.697 
<><><><><><><><> 
RT (mean):  1.33 
Consistency:  -0.02 
Self Consistency:  0.52 
<><><><><><><><> 
End: 25-Nov-2014 12:34:46 
