<><><><><><><><> 
Begin: 27-Oct-2014 10:10:44 
0.417 0.973 0.973 
0.267 1.202 1.202 
0.450 1.366 1.366 
0.300 1.192 1.192 
0.467 1.662 1.662 
0.484 1.333 1.333 
0.501 1.541 1.541 
0.384 1.290 1.290 
0.234 1.990 1.990 
0.300 1.847 1.847 
0.567 2.700 2.700 
0.266 3.988 4.300 
0.534 2.251 2.251 
0.417 1.487 1.487 
0.601 1.508 1.508 
0.234 1.988 1.988 
0.384 1.149 1.149 
0.250 0.722 0.722 
0.584 1.344 1.344 
0.200 2.395 2.395 
0.517 1.268 1.268 
0.534 3.848 3.848 
0.551 2.001 2.001 
0.234 3.793 3.793 
0.367 3.957 3.957 
0.300 2.722 2.722 
0.517 1.509 1.509 
0.368 4.002 6.006 
0.567 1.640 1.640 
0.283 2.810 2.810 
0.301 1.652 1.652 
0.267 1.114 1.114 
0.251 2.775 2.775 
0.551 2.942 2.942 
0.434 2.655 2.655 
0.416 1.411 1.411 
0.267 0.940 0.940 
0.551 3.454 3.454 
0.450 3.432 3.432 
0.350 2.810 2.810 
0.416 1.968 1.968 
0.367 1.105 1.105 
0.234 2.447 2.447 
0.300 2.875 2.875 
0.250 3.466 3.466 
0.284 1.977 1.977 
0.300 1.312 1.312 
0.367 0.961 0.961 
0.217 1.214 1.214 
0.567 1.563 1.563 
0.584 1.553 1.553 
0.400 1.913 1.913 
0.400 0.896 0.896 
0.334 1.453 1.453 
0.567 1.377 1.377 
0.350 1.180 1.180 
0.250 3.991 5.993 
0.517 1.848 1.848 
0.352 1.443 1.443 
0.300 1.541 1.541 
0.367 0.744 0.744 
0.234 0.973 0.973 
0.250 2.186 2.186 
0.584 0.744 0.744 
0.584 1.519 1.519 
0.434 2.494 2.494 
0.234 3.990 5.984 
0.300 1.420 1.420 
0.350 2.668 2.668 
0.533 1.497 1.497 
0.201 1.596 1.596 
0.216 1.137 1.137 
0.267 0.962 0.962 
0.467 1.225 1.225 
0.501 1.224 1.224 
0.467 1.508 1.508 
0.384 0.743 0.743 
0.417 1.269 1.269 
0.318 2.032 2.032 
0.500 1.947 1.947 
0.284 0.962 0.962 
0.484 2.657 2.657 
0.284 1.290 1.290 
0.350 1.618 1.618 
0.449 3.728 3.728 
0.517 1.836 1.836 
0.234 3.245 3.245 
0.567 2.361 2.361 
0.517 2.350 2.350 
0.399 1.455 1.455 
0.384 1.181 1.181 
0.384 1.312 1.312 
0.334 2.427 2.427 
0.400 1.553 1.553 
0.400 1.640 1.640 
0.534 2.822 2.822 
0.517 2.328 2.328 
0.467 1.793 1.793 
0.350 1.957 1.957 
0.533 2.864 2.864 
0.417 2.567 2.567 
0.350 2.296 2.296 
0.584 2.121 2.121 
0.551 2.764 2.764 
0.417 1.498 1.498 
0.451 1.465 1.465 
0.434 1.289 1.289 
0.284 1.094 1.094 
0.317 1.476 1.476 
0.384 1.049 1.049 
0.299 3.313 3.313 
0.533 2.143 2.143 
0.284 1.564 1.564 
0.300 1.137 1.137 
0.267 1.804 1.804 
0.300 1.607 1.607 
0.384 1.366 1.366 
0.333 2.034 2.034 
0.567 2.316 2.316 
0.367 2.568 2.568 
0.284 3.639 3.639 
0.567 1.792 1.792 
0.601 2.064 2.064 
0.383 2.273 2.273 
0.250 2.034 2.034 
0.300 2.534 2.534 
0.367 2.286 2.286 
0.433 1.727 1.727 
0.300 3.191 3.191 
0.451 2.568 2.568 
0.484 2.372 2.372 
0.284 1.530 1.530 
0.250 3.738 3.738 
0.317 2.000 2.000 
0.333 1.649 1.649 
0.367 2.612 2.612 
0.401 1.378 1.378 
0.235 2.405 2.405 
0.300 2.142 2.142 
0.517 1.695 1.695 
0.217 1.639 1.639 
0.568 1.530 1.530 
0.499 1.159 1.159 
0.400 1.585 1.585 
0.434 4.000 5.994 
0.300 2.045 2.045 
0.384 2.285 2.285 
0.584 1.301 1.301 
0.417 1.793 1.793 
0.417 1.421 1.421 
0.300 1.607 1.607 
0.400 1.410 1.410 
0.450 2.033 2.033 
0.467 1.039 1.039 
0.367 2.896 2.896 
0.351 1.923 1.923 
0.601 3.347 3.347 
0.218 1.322 1.322 
0.551 3.793 3.793 
0.567 1.761 1.761 
0.517 2.449 2.449 
0.234 1.705 1.705 
0.300 2.514 2.514 
0.334 4.001 5.994 
0.467 3.781 3.781 
0.250 1.475 1.475 
0.484 2.263 2.263 
0.250 2.394 2.394 
0.467 1.377 1.377 
0.400 1.487 1.487 
0.518 2.098 2.098 
0.484 1.596 1.596 
0.567 2.261 2.261 
0.567 2.034 2.034 
0.334 3.082 3.082 
0.484 0.984 0.984 
0.284 1.705 1.705 
0.217 1.225 1.225 
0.501 2.394 2.394 
0.400 2.100 2.100 
0.400 1.761 1.761 
0.567 1.957 1.957 
0.450 1.706 1.706 
0.449 1.727 1.727 
0.551 1.455 1.455 
0.517 3.114 3.114 
0.434 2.143 2.143 
0.267 2.087 2.087 
0.300 1.093 1.093 
0.550 1.126 1.126 
0.217 2.240 2.240 
<><><><><><><><> 
RT (mean):  2.05 
Consistency:  -0.03 
Self Consistency:  1.00 
<><><><><><><><> 
End: 27-Oct-2014 10:23:33 
