<><><><><><><><> 
Begin: 27-Oct-2014 10:25:51 
0.417 1.346 1.346 
0.267 1.072 1.072 
0.450 2.704 2.704 
0.301 2.866 2.866 
0.467 3.993 4.301 
0.484 3.994 5.985 
0.501 1.215 1.215 
0.383 1.829 1.829 
0.234 2.156 2.156 
0.300 1.795 1.795 
0.567 3.589 3.589 
0.266 1.073 1.073 
0.534 2.658 2.658 
0.417 2.583 2.583 
0.601 1.609 1.609 
0.234 2.747 2.747 
0.383 2.691 2.691 
0.250 3.283 3.283 
0.584 2.200 2.200 
0.200 3.294 3.294 
0.517 0.963 0.963 
0.534 1.106 1.106 
0.551 1.489 1.489 
0.233 1.093 1.093 
0.367 1.619 1.619 
0.301 0.974 0.974 
0.517 1.706 1.706 
0.366 2.342 2.342 
0.568 1.740 1.740 
0.267 1.532 1.532 
0.300 3.173 3.173 
0.267 1.982 1.982 
0.250 2.921 2.921 
0.551 1.281 1.281 
0.434 1.314 1.314 
0.417 4.004 6.000 
0.266 2.123 2.123 
0.551 2.385 2.385 
0.451 1.499 1.499 
0.350 2.461 2.461 
0.400 3.446 3.446 
0.368 2.692 2.692 
0.233 1.805 1.805 
0.301 3.828 3.828 
0.251 1.925 1.925 
0.284 1.444 1.444 
0.301 1.892 1.892 
0.367 1.904 1.904 
0.216 3.052 3.052 
0.568 1.214 1.214 
0.585 1.707 1.707 
0.400 1.619 1.619 
0.400 3.994 4.410 
0.334 3.830 3.830 
0.567 1.784 1.784 
0.351 1.401 1.401 
0.251 2.692 2.692 
0.517 2.342 2.342 
0.350 1.980 1.980 
0.300 2.003 2.003 
0.368 3.414 3.414 
0.234 2.078 2.078 
0.251 2.276 2.276 
0.584 2.123 2.123 
0.585 2.079 2.079 
0.434 1.532 1.532 
0.233 2.648 2.648 
0.300 1.937 1.937 
0.350 1.236 1.236 
0.533 3.686 3.686 
0.216 1.377 1.377 
0.216 1.302 1.302 
0.267 1.258 1.258 
0.467 1.029 1.029 
0.500 1.411 1.411 
0.467 2.877 2.877 
0.384 1.980 1.980 
0.417 2.264 2.264 
0.317 3.065 3.065 
0.501 3.075 3.075 
0.283 2.199 2.199 
0.484 1.356 1.356 
0.283 2.429 2.429 
0.351 1.511 1.511 
0.450 1.379 1.379 
0.517 2.232 2.232 
0.234 2.265 2.265 
0.568 1.312 1.312 
0.517 1.828 1.828 
0.400 1.880 1.880 
0.383 1.488 1.488 
0.384 3.031 3.031 
0.317 1.641 1.641 
0.401 3.994 5.996 
0.400 1.346 1.346 
0.534 2.626 2.626 
0.518 1.903 1.903 
0.467 1.182 1.182 
0.350 1.335 1.335 
0.533 1.137 1.137 
0.418 1.904 1.904 
0.350 1.161 1.161 
0.583 1.115 1.115 
0.550 1.598 1.598 
0.418 1.182 1.182 
0.450 3.557 3.557 
0.434 2.648 2.648 
0.284 2.045 2.045 
0.317 2.374 2.374 
0.384 1.346 1.346 
0.300 1.182 1.182 
0.533 2.571 2.571 
0.284 1.390 1.390 
0.300 2.572 2.572 
0.267 4.003 4.294 
0.300 2.660 2.660 
0.384 1.281 1.281 
0.333 1.389 1.389 
0.567 2.461 2.461 
0.367 1.708 1.708 
0.283 1.630 1.630 
0.568 1.095 1.095 
0.600 1.641 1.641 
0.383 1.773 1.773 
0.250 1.640 1.640 
0.300 0.667 0.667 
0.367 2.419 2.419 
0.435 1.072 1.072 
0.301 1.520 1.520 
0.450 1.006 1.006 
0.484 1.040 1.040 
0.284 1.171 1.171 
0.250 1.762 1.762 
0.316 2.473 2.473 
0.333 2.792 2.792 
0.367 2.528 2.528 
0.400 1.532 1.532 
0.233 1.215 1.215 
0.300 1.182 1.182 
0.518 2.429 2.429 
0.217 2.735 2.735 
0.567 3.097 3.097 
0.500 2.845 2.845 
0.401 2.769 2.769 
0.434 2.451 2.451 
0.300 2.255 2.255 
0.384 2.953 2.953 
0.584 2.910 2.910 
0.417 3.218 3.218 
0.417 1.817 1.817 
0.301 1.839 1.839 
0.401 2.023 2.023 
0.451 2.746 2.746 
0.466 1.380 1.380 
0.367 3.425 3.425 
0.351 1.072 1.072 
0.601 2.571 2.571 
0.217 2.670 2.670 
0.551 1.357 1.357 
0.568 3.622 3.622 
0.518 1.325 1.325 
0.234 1.324 1.324 
0.301 1.795 1.795 
0.334 1.752 1.752 
0.468 1.772 1.772 
0.251 2.713 2.713 
0.485 2.572 2.572 
0.250 1.455 1.455 
0.467 2.703 2.703 
0.401 2.824 2.824 
0.517 3.643 3.643 
0.483 2.812 2.812 
0.567 0.996 0.996 
0.551 3.116 3.116 
0.334 1.937 1.937 
0.484 2.592 2.592 
0.284 2.242 2.242 
0.218 1.378 1.378 
0.501 1.981 1.981 
0.400 1.729 1.729 
0.400 1.203 1.203 
0.568 3.960 3.960 
0.450 3.938 3.938 
0.451 2.266 2.266 
0.551 2.660 2.660 
0.517 1.215 1.215 
0.434 1.925 1.925 
0.283 3.984 4.010 
0.300 1.335 1.335 
0.550 1.773 1.773 
0.217 2.878 2.878 
<><><><><><><><> 
RT (mean):  2.10 
Consistency:  0.07 
Self Consistency:  0.72 
<><><><><><><><> 
End: 27-Oct-2014 10:38:33 
