<><><><><><><><> 
Begin: 07-Nov-2014 11:24:07 
0.267 1.084 1.084 
0.350 0.985 0.985 
0.284 1.412 1.412 
0.200 2.507 2.507 
0.334 0.787 0.787 
0.485 1.018 1.018 
0.451 2.079 2.079 
0.417 2.200 2.200 
0.384 1.204 1.204 
0.317 0.996 0.996 
0.401 1.335 1.335 
0.501 1.565 1.565 
0.501 2.310 2.310 
0.434 2.758 2.758 
0.501 1.566 1.566 
0.467 0.755 0.755 
0.251 1.281 1.281 
0.400 1.336 1.336 
0.349 1.270 1.270 
0.234 1.477 1.477 
0.267 1.609 1.609 
0.284 1.401 1.401 
0.468 1.313 1.313 
0.383 1.894 1.894 
0.484 1.412 1.412 
0.300 1.084 1.084 
0.201 1.948 1.948 
0.418 1.182 1.182 
0.318 2.004 2.004 
0.585 1.129 1.129 
0.567 1.181 1.181 
0.367 2.714 2.714 
0.217 1.072 1.072 
0.467 1.127 1.127 
0.533 1.586 1.586 
0.585 1.642 1.642 
0.233 2.736 2.736 
0.385 1.686 1.686 
0.434 1.008 1.008 
0.484 1.674 1.674 
0.484 0.929 0.929 
0.467 1.631 1.631 
0.501 1.499 1.499 
0.350 1.576 1.576 
0.434 1.333 1.333 
0.250 1.500 1.500 
0.233 1.423 1.423 
0.600 0.931 0.931 
0.317 1.084 1.084 
0.433 1.029 1.029 
0.583 1.400 1.400 
0.284 1.214 1.214 
0.283 1.980 1.980 
0.333 2.659 2.659 
0.567 2.002 2.002 
0.351 1.094 1.094 
0.317 0.766 0.766 
0.268 1.456 1.456 
0.366 1.610 1.610 
0.350 0.701 0.701 
0.250 1.588 1.588 
0.383 1.905 1.905 
0.234 1.107 1.107 
0.450 0.887 0.887 
0.200 1.128 1.128 
0.434 1.160 1.160 
0.518 1.532 1.532 
0.300 0.854 0.854 
0.384 1.423 1.423 
0.434 2.440 2.440 
0.234 1.904 1.904 
0.401 1.401 1.401 
0.466 1.226 1.226 
0.283 1.260 1.260 
0.533 1.818 1.818 
0.585 2.124 2.124 
0.534 0.865 0.865 
0.401 1.216 1.216 
0.317 1.379 1.379 
0.501 2.104 2.104 
0.300 0.849 0.849 
0.585 1.588 1.588 
0.450 0.898 0.898 
0.450 1.567 1.567 
0.266 1.445 1.445 
0.234 2.594 2.594 
0.301 1.083 1.083 
0.551 1.259 1.259 
0.567 1.237 1.237 
0.484 0.997 0.997 
0.501 1.521 1.521 
0.299 2.824 2.824 
0.434 2.090 2.090 
0.533 1.346 1.346 
0.367 1.018 1.018 
0.602 1.850 1.850 
0.234 1.936 1.936 
0.335 2.815 2.815 
0.400 2.002 2.002 
0.234 1.466 1.466 
0.500 0.897 0.897 
0.433 2.353 2.353 
0.417 1.587 1.587 
0.534 1.291 1.291 
0.551 2.298 2.298 
0.517 2.681 2.681 
0.333 1.784 1.784 
0.384 1.150 1.150 
0.501 1.401 1.401 
0.250 1.796 1.796 
0.250 1.478 1.478 
0.316 1.435 1.435 
0.417 1.773 1.773 
0.600 1.335 1.335 
0.484 2.057 2.057 
0.333 2.047 2.047 
0.316 1.696 1.696 
0.550 1.773 1.773 
0.567 0.876 0.876 
0.451 1.587 1.587 
0.300 1.598 1.598 
0.233 0.822 0.822 
0.534 0.942 0.942 
0.434 1.325 1.325 
0.584 1.948 1.948 
0.233 0.810 0.810 
0.434 2.606 2.606 
0.316 1.326 1.326 
0.533 1.478 1.478 
0.284 1.324 1.324 
0.383 1.281 1.281 
0.367 1.565 1.565 
0.534 2.541 2.541 
0.468 2.287 2.287 
0.283 1.697 1.697 
0.334 1.762 1.762 
0.251 1.401 1.401 
0.467 1.259 1.259 
0.433 1.138 1.138 
0.268 1.051 1.051 
0.266 1.730 1.730 
0.400 1.051 1.051 
0.567 1.532 1.532 
0.417 1.052 1.052 
0.217 2.439 2.439 
0.218 1.686 1.686 
0.517 2.069 2.069 
0.383 0.865 0.865 
0.351 2.134 2.134 
0.518 2.440 2.440 
0.350 2.595 2.595 
0.417 0.832 0.832 
0.484 1.543 1.543 
0.551 1.477 1.477 
0.334 1.379 1.379 
0.467 2.090 2.090 
0.600 2.497 2.497 
0.234 1.619 1.619 
0.433 2.506 2.506 
0.366 1.204 1.204 
0.334 1.883 1.883 
0.316 2.910 2.910 
0.501 2.768 2.768 
0.601 1.422 1.422 
0.284 1.434 1.434 
0.517 1.107 1.107 
0.284 1.839 1.839 
0.600 1.346 1.346 
0.517 1.400 1.400 
0.368 0.919 0.919 
0.500 1.510 1.510 
0.401 3.480 3.480 
0.533 1.346 1.346 
0.350 1.280 1.280 
0.234 1.817 1.817 
0.434 1.149 1.149 
0.567 2.594 2.594 
0.284 1.663 1.663 
0.383 2.375 2.375 
0.501 2.375 2.375 
0.217 1.150 1.150 
0.585 1.423 1.423 
0.500 1.544 1.544 
0.433 2.517 2.517 
0.283 1.247 1.247 
0.401 1.094 1.094 
0.417 1.149 1.149 
0.601 3.995 4.377 
0.551 1.346 1.346 
0.585 1.227 1.227 
0.467 1.204 1.204 
<><><><><><><><> 
RT (mean):  1.53 
Consistency:  0.00 
Self Consistency:  0.79 
<><><><><><><><> 
End: 07-Nov-2014 11:33:45 
