<><><><><><><><> 
Begin: 01-Oct-2014 16:43:50 
0.416 0.666 0.666 
0.268 1.192 1.192 
0.451 0.645 0.645 
0.300 1.028 1.028 
0.467 0.973 0.973 
0.483 0.820 0.820 
0.501 1.105 1.105 
0.383 1.444 1.444 
0.234 0.832 0.832 
0.300 0.864 0.864 
0.567 0.886 0.886 
0.268 0.754 0.754 
0.535 1.148 1.148 
0.418 0.974 0.974 
0.601 0.875 0.875 
0.234 1.181 1.181 
0.384 0.721 0.721 
0.250 0.875 0.875 
0.584 0.820 0.820 
0.201 0.886 0.886 
0.517 0.830 0.830 
0.534 0.832 0.832 
0.551 0.590 0.590 
0.234 0.645 0.645 
0.367 1.028 1.028 
0.301 0.788 0.788 
0.518 0.821 0.821 
0.383 1.050 1.050 
0.568 0.832 0.832 
0.283 0.832 0.832 
0.301 0.897 0.897 
0.267 1.072 1.072 
0.250 0.798 0.798 
0.551 0.865 0.865 
0.434 0.525 0.525 
0.417 1.082 1.082 
0.267 1.401 1.401 
0.551 1.925 1.925 
0.451 0.940 0.940 
0.350 0.678 0.678 
0.401 1.007 1.007 
0.367 1.356 1.356 
0.233 0.908 0.908 
0.300 1.138 1.138 
0.251 0.962 0.962 
0.283 0.798 0.798 
0.300 0.635 0.635 
0.367 0.634 0.634 
0.218 0.853 0.853 
0.567 0.853 0.853 
0.583 0.907 0.907 
0.401 0.842 0.842 
0.401 1.553 1.553 
0.334 1.980 1.980 
0.567 0.722 0.722 
0.350 1.138 1.138 
0.250 0.700 0.700 
0.518 0.908 0.908 
0.366 1.390 1.390 
0.300 1.147 1.147 
0.368 0.995 0.995 
0.234 1.367 1.367 
0.251 0.678 0.678 
0.584 0.973 0.973 
0.584 0.744 0.744 
0.433 0.886 0.886 
0.234 1.049 1.049 
0.301 2.691 2.691 
0.350 0.984 0.984 
0.535 1.564 1.564 
0.201 1.192 1.192 
0.217 1.160 1.160 
0.267 0.952 0.952 
0.467 1.695 1.695 
0.500 0.809 0.809 
0.467 0.820 0.820 
0.384 0.788 0.788 
0.417 0.711 0.711 
0.317 0.755 0.755 
0.501 0.569 0.569 
0.284 2.483 2.483 
0.483 1.772 1.772 
0.283 1.006 1.006 
0.350 1.301 1.301 
0.450 1.585 1.585 
0.517 0.875 0.875 
0.234 1.213 1.213 
0.567 1.410 1.410 
0.517 0.678 0.678 
0.400 0.777 0.777 
0.384 0.952 0.952 
0.384 1.040 1.040 
0.317 2.624 2.624 
0.401 0.886 0.886 
0.401 0.973 0.973 
0.534 2.101 2.101 
0.517 1.247 1.247 
0.467 0.896 0.896 
0.350 0.689 0.689 
0.533 1.148 1.148 
0.417 0.602 0.602 
0.350 0.580 0.580 
0.584 1.563 1.563 
0.550 1.039 1.039 
0.417 0.657 0.657 
0.450 0.711 0.711 
0.434 0.579 0.579 
0.284 0.810 0.810 
0.317 1.105 1.105 
0.384 0.623 0.623 
0.301 0.678 0.678 
0.535 0.558 0.558 
0.285 0.667 0.667 
0.300 0.557 0.557 
0.266 0.864 0.864 
0.300 0.733 0.733 
0.383 0.810 0.810 
0.333 0.744 0.744 
0.568 1.849 1.849 
0.366 0.710 0.710 
0.284 0.721 0.721 
0.567 0.601 0.601 
0.600 0.547 0.547 
0.384 0.711 0.711 
0.251 0.732 0.732 
0.300 0.656 0.656 
0.367 0.919 0.919 
0.434 1.040 1.040 
0.301 0.624 0.624 
0.450 0.526 0.526 
0.484 1.706 1.706 
0.285 0.657 0.657 
0.250 1.028 1.028 
0.317 0.952 0.952 
0.333 0.602 0.602 
0.367 0.809 0.809 
0.401 0.689 0.689 
0.233 1.050 1.050 
0.300 0.700 0.700 
0.517 0.624 0.624 
0.217 0.765 0.765 
0.568 0.963 0.963 
0.499 0.722 0.722 
0.401 1.291 1.291 
0.434 0.700 0.700 
0.301 0.612 0.612 
0.384 0.918 0.918 
0.584 0.876 0.876 
0.418 1.378 1.378 
0.416 0.963 0.963 
0.300 0.853 0.853 
0.401 1.324 1.324 
0.451 0.701 0.701 
0.467 0.755 0.755 
0.367 1.466 1.466 
0.349 0.799 0.799 
0.601 2.143 2.143 
0.217 0.579 0.579 
0.550 1.411 1.411 
0.567 2.242 2.242 
0.518 0.854 0.854 
0.250 0.657 0.657 
0.301 0.919 0.919 
0.334 1.641 1.641 
0.467 0.722 0.722 
0.250 0.689 0.689 
0.485 0.810 0.810 
0.250 0.820 0.820 
0.468 0.733 0.733 
0.401 0.591 0.591 
0.518 0.919 0.919 
0.484 0.579 0.579 
0.568 0.678 0.678 
0.551 1.641 1.641 
0.334 1.094 1.094 
0.484 0.645 0.645 
0.283 0.962 0.962 
0.217 1.182 1.182 
0.500 0.623 0.623 
0.401 2.221 2.221 
0.400 1.192 1.192 
0.567 1.236 1.236 
0.450 0.985 0.985 
0.451 0.919 0.919 
0.551 1.422 1.422 
0.517 1.806 1.806 
0.434 0.973 0.973 
0.282 0.710 0.710 
0.300 0.689 0.689 
0.551 0.842 0.842 
0.217 0.591 0.591 
<><><><><><><><> 
RT (mean):  0.99 
Consistency:  0.30 
Self Consistency:  0.82 
<><><><><><><><> 
End: 01-Oct-2014 16:50:49 
