<><><><><><><><> 
Begin: 07-Oct-2014 11:47:27 
0.418 1.859 1.859 
0.267 1.269 1.269 
0.450 2.340 2.340 
0.300 1.728 1.728 
0.467 2.624 2.624 
0.483 3.139 3.139 
0.500 1.258 1.258 
0.384 1.598 1.598 
0.234 2.407 2.407 
0.300 1.739 1.739 
0.567 1.072 1.072 
0.267 1.893 1.893 
0.534 2.177 2.177 
0.418 1.937 1.937 
0.600 1.182 1.182 
0.234 1.674 1.674 
0.383 1.683 1.683 
0.251 1.913 1.913 
0.584 1.531 1.531 
0.200 2.134 2.134 
0.517 1.269 1.269 
0.533 1.530 1.530 
0.551 1.677 1.677 
0.234 2.725 2.725 
0.367 1.697 1.697 
0.301 3.359 3.359 
0.517 3.839 3.839 
0.384 1.291 1.291 
0.567 1.487 1.487 
0.283 2.307 2.307 
0.301 2.166 2.166 
0.266 3.116 3.116 
0.251 1.259 1.259 
0.550 1.280 1.280 
0.434 0.963 0.963 
0.418 1.216 1.216 
0.267 2.998 2.998 
0.551 1.916 1.916 
0.450 0.974 0.974 
0.350 1.138 1.138 
0.417 1.291 1.291 
0.367 1.980 1.980 
0.234 1.422 1.422 
0.300 1.488 1.488 
0.250 1.213 1.213 
0.284 2.756 2.756 
0.300 1.499 1.499 
0.368 2.679 2.679 
0.217 1.476 1.476 
0.567 1.127 1.127 
0.585 2.471 2.471 
0.400 1.007 1.007 
0.400 3.095 3.095 
0.334 2.078 2.078 
0.567 1.750 1.750 
0.351 2.670 2.670 
0.251 2.209 2.209 
0.516 2.626 2.626 
0.351 2.132 2.132 
0.300 1.399 1.399 
0.367 1.149 1.149 
0.234 1.652 1.652 
0.250 1.335 1.335 
0.585 3.992 4.060 
0.584 1.454 1.454 
0.433 1.203 1.203 
0.234 1.203 1.203 
0.301 1.979 1.979 
0.350 2.003 2.003 
0.535 1.411 1.411 
0.200 2.132 2.132 
0.217 1.455 1.455 
0.267 1.411 1.411 
0.467 1.575 1.575 
0.501 3.105 3.105 
0.467 1.717 1.717 
0.384 2.176 2.176 
0.417 1.586 1.586 
0.317 1.597 1.597 
0.500 1.488 1.488 
0.284 2.813 2.813 
0.484 1.171 1.171 
0.283 2.122 2.122 
0.350 1.093 1.093 
0.451 1.148 1.148 
0.517 1.915 1.915 
0.234 1.323 1.323 
0.568 3.283 3.283 
0.518 1.499 1.499 
0.401 1.018 1.018 
0.383 1.902 1.902 
0.384 1.706 1.706 
0.333 1.377 1.377 
0.401 1.203 1.203 
0.400 1.684 1.684 
0.533 2.351 2.351 
0.518 0.919 0.919 
0.466 1.182 1.182 
0.350 1.477 1.477 
0.534 1.521 1.521 
0.418 2.373 2.373 
0.350 1.280 1.280 
0.583 1.575 1.575 
0.552 1.434 1.434 
0.417 2.933 2.933 
0.451 1.270 1.270 
0.433 1.794 1.794 
0.283 2.869 2.869 
0.318 1.215 1.215 
0.384 2.517 2.517 
0.300 3.357 3.357 
0.534 3.490 3.490 
0.283 1.488 1.488 
0.300 2.320 2.320 
0.267 1.347 1.347 
0.300 1.554 1.554 
0.383 0.843 0.843 
0.334 2.474 2.474 
0.567 1.684 1.684 
0.368 1.861 1.861 
0.283 0.942 0.942 
0.567 1.871 1.871 
0.600 1.676 1.676 
0.383 1.128 1.128 
0.249 1.663 1.663 
0.301 1.269 1.269 
0.366 1.718 1.718 
0.434 1.939 1.939 
0.299 1.718 1.718 
0.450 1.258 1.258 
0.483 2.682 2.682 
0.284 2.881 2.881 
0.250 1.883 1.883 
0.317 1.521 1.521 
0.334 1.629 1.629 
0.367 3.295 3.295 
0.400 1.708 1.708 
0.233 1.489 1.489 
0.300 1.324 1.324 
0.517 2.222 2.222 
0.217 1.565 1.565 
0.568 1.028 1.028 
0.501 0.875 0.875 
0.401 1.017 1.017 
0.434 2.231 2.231 
0.301 1.280 1.280 
0.384 2.001 2.001 
0.584 3.238 3.238 
0.417 1.182 1.182 
0.417 2.297 2.297 
0.300 2.123 2.123 
0.400 1.126 1.126 
0.450 2.471 2.471 
0.467 4.003 5.999 
0.367 2.287 2.287 
0.350 1.137 1.137 
0.601 2.592 2.592 
0.217 2.079 2.079 
0.551 1.181 1.181 
0.566 1.444 1.444 
0.517 1.302 1.302 
0.234 1.302 1.302 
0.299 1.628 1.628 
0.334 1.881 1.881 
0.467 2.350 2.350 
0.250 1.105 1.105 
0.485 1.696 1.696 
0.250 1.346 1.346 
0.467 1.772 1.772 
0.401 2.483 2.483 
0.517 3.092 3.092 
0.484 1.466 1.466 
0.567 1.422 1.422 
0.551 2.773 2.773 
0.334 1.073 1.073 
0.484 1.367 1.367 
0.285 2.570 2.570 
0.217 2.329 2.329 
0.500 1.794 1.794 
0.400 1.137 1.137 
0.400 1.520 1.520 
0.568 3.118 3.118 
0.450 1.620 1.620 
0.451 1.597 1.597 
0.551 1.182 1.182 
0.533 2.112 2.112 
0.434 1.193 1.193 
0.283 1.051 1.051 
0.301 0.963 0.963 
0.551 0.962 0.962 
0.217 3.314 3.314 
<><><><><><><><> 
RT (mean):  1.79 
Consistency:  0.01 
Self Consistency:  0.76 
<><><><><><><><> 
End: 07-Oct-2014 11:58:28 
