<><><><><><><><> 
Begin: 05-Oct-2014 18:22:19 
0.417 1.630 1.630 
0.267 1.006 1.006 
0.450 2.232 2.232 
0.301 1.170 1.170 
0.467 0.668 0.668 
0.484 0.733 0.733 
0.501 3.993 4.147 
0.384 1.039 1.039 
0.234 2.264 2.264 
0.300 1.280 1.280 
0.567 1.869 1.869 
0.268 2.330 2.330 
0.534 0.700 0.700 
0.417 0.940 0.940 
0.600 0.908 0.908 
0.234 0.821 0.821 
0.384 1.258 1.258 
0.250 1.236 1.236 
0.584 0.656 0.656 
0.200 0.634 0.634 
0.518 1.203 1.203 
0.534 1.006 1.006 
0.551 1.334 1.334 
0.234 0.897 0.897 
0.366 0.711 0.711 
0.300 0.941 0.941 
0.516 2.526 2.526 
0.367 1.685 1.685 
0.567 0.930 0.930 
0.267 0.777 0.777 
0.301 1.258 1.258 
0.267 0.634 0.634 
0.250 2.241 2.241 
0.551 1.651 1.651 
0.433 1.465 1.465 
0.418 1.454 1.454 
0.266 1.270 1.270 
0.550 1.476 1.476 
0.451 0.930 0.930 
0.350 1.028 1.028 
0.400 1.007 1.007 
0.367 0.656 0.656 
0.234 0.941 0.941 
0.300 1.356 1.356 
0.249 0.886 0.886 
0.284 0.831 0.831 
0.300 0.624 0.624 
0.367 1.215 1.215 
0.218 0.634 0.634 
0.568 0.907 0.907 
0.585 1.006 1.006 
0.401 0.809 0.809 
0.400 1.477 1.477 
0.333 1.181 1.181 
0.567 1.608 1.608 
0.350 1.028 1.028 
0.250 0.875 0.875 
0.517 1.006 1.006 
0.366 1.673 1.673 
0.300 0.864 0.864 
0.367 0.624 0.624 
0.234 1.061 1.061 
0.250 0.755 0.755 
0.584 0.788 0.788 
0.584 0.864 0.864 
0.434 0.854 0.854 
0.234 0.744 0.744 
0.300 1.138 1.138 
0.350 0.842 0.842 
0.534 1.160 1.160 
0.216 1.062 1.062 
0.216 1.116 1.116 
0.268 0.951 0.951 
0.467 1.027 1.027 
0.500 0.941 0.941 
0.467 1.007 1.007 
0.383 0.875 0.875 
0.417 0.908 0.908 
0.317 0.810 0.810 
0.500 0.919 0.919 
0.284 1.236 1.236 
0.483 2.100 2.100 
0.283 0.963 0.963 
0.351 0.853 0.853 
0.450 0.722 0.722 
0.518 1.335 1.335 
0.234 1.717 1.717 
0.567 0.799 0.799 
0.517 1.193 1.193 
0.400 0.973 0.973 
0.384 1.641 1.641 
0.384 0.886 0.886 
0.318 0.996 0.996 
0.400 0.886 0.886 
0.400 0.941 0.941 
0.533 0.503 0.503 
0.517 0.907 0.907 
0.467 1.028 1.028 
0.350 1.225 1.225 
0.533 1.093 1.093 
0.418 1.256 1.256 
0.350 0.679 0.679 
0.584 1.095 1.095 
0.551 1.476 1.476 
0.418 1.236 1.236 
0.451 3.992 4.551 
0.433 0.667 0.667 
0.285 0.777 0.777 
0.318 1.323 1.323 
0.384 1.007 1.007 
0.300 2.078 2.078 
0.534 1.160 1.160 
0.283 0.918 0.918 
0.300 0.756 0.756 
0.266 0.864 0.864 
0.299 1.094 1.094 
0.384 1.554 1.554 
0.334 2.090 2.090 
0.567 0.929 0.929 
0.368 1.925 1.925 
0.283 2.100 2.100 
0.568 1.072 1.072 
0.600 1.302 1.302 
0.383 0.930 0.930 
0.250 0.853 0.853 
0.300 1.138 1.138 
0.367 0.799 0.799 
0.434 0.973 0.973 
0.301 1.674 1.674 
0.450 0.875 0.875 
0.484 0.788 0.788 
0.284 1.214 1.214 
0.251 1.094 1.094 
0.318 1.170 1.170 
0.334 1.006 1.006 
0.368 1.028 1.028 
0.401 1.017 1.017 
0.234 1.149 1.149 
0.301 1.105 1.105 
0.517 0.875 0.875 
0.217 1.138 1.138 
0.567 0.886 0.886 
0.501 1.028 1.028 
0.400 0.809 0.809 
0.435 0.996 0.996 
0.301 1.083 1.083 
0.384 1.257 1.257 
0.584 0.590 0.590 
0.417 0.679 0.679 
0.417 0.843 0.843 
0.300 2.167 2.167 
0.401 0.722 0.722 
0.451 1.716 1.716 
0.468 0.689 0.689 
0.367 0.755 0.755 
0.350 1.105 1.105 
0.600 1.618 1.618 
0.217 1.181 1.181 
0.551 0.590 0.590 
0.567 0.908 0.908 
0.518 0.787 0.787 
0.233 0.766 0.766 
0.300 0.919 0.919 
0.334 0.689 0.689 
0.467 1.531 1.531 
0.251 1.182 1.182 
0.484 0.974 0.974 
0.251 2.461 2.461 
0.467 0.940 0.940 
0.400 0.962 0.962 
0.518 0.897 0.897 
0.484 0.930 0.930 
0.568 0.755 0.755 
0.551 0.919 0.919 
0.334 1.050 1.050 
0.484 0.963 0.963 
0.284 1.072 1.072 
0.217 1.236 1.236 
0.501 0.842 0.842 
0.401 1.072 1.072 
0.400 0.973 0.973 
0.567 0.821 0.821 
0.450 0.952 0.952 
0.451 0.929 0.929 
0.551 0.864 0.864 
0.533 0.886 0.886 
0.433 0.897 0.897 
0.283 1.247 1.247 
0.300 2.527 2.527 
0.550 1.914 1.914 
0.216 1.455 1.455 
<><><><><><><><> 
RT (mean):  1.16 
Consistency:  0.05 
Self Consistency:  0.78 
<><><><><><><><> 
End: 05-Oct-2014 18:30:08 
