<><><><><><><><> 
Begin: 02-Oct-2014 09:19:03 
0.417 1.469 1.469 
0.266 2.180 2.180 
0.450 1.984 1.984 
0.301 1.358 1.358 
0.466 1.401 1.401 
0.484 1.785 1.785 
0.501 1.062 1.062 
0.384 1.742 1.742 
0.234 1.425 1.425 
0.300 2.072 2.072 
0.568 1.588 1.588 
0.267 2.244 2.244 
0.534 1.949 1.949 
0.417 1.457 1.457 
0.601 1.248 1.248 
0.234 1.469 1.469 
0.383 1.500 1.500 
0.250 1.249 1.249 
0.583 1.172 1.172 
0.200 1.828 1.828 
0.517 1.818 1.818 
0.534 1.938 1.938 
0.551 1.096 1.096 
0.234 1.161 1.161 
0.367 1.281 1.281 
0.300 1.796 1.796 
0.517 3.012 3.012 
0.367 3.997 5.998 
0.567 1.051 1.051 
0.268 1.687 1.687 
0.300 1.458 1.458 
0.267 3.988 5.988 
0.250 1.073 1.073 
0.551 1.052 1.052 
0.434 1.194 1.194 
0.418 1.456 1.456 
0.266 1.928 1.928 
0.550 1.971 1.971 
0.450 1.796 1.796 
0.350 1.380 1.380 
0.400 1.314 1.314 
0.367 1.338 1.338 
0.234 1.654 1.654 
0.300 1.347 1.347 
0.249 2.333 2.333 
0.284 1.687 1.687 
0.301 1.819 1.819 
0.368 1.984 1.984 
0.217 1.576 1.576 
0.567 1.873 1.873 
0.584 1.500 1.500 
0.401 1.161 1.161 
0.400 1.928 1.928 
0.333 1.052 1.052 
0.567 1.293 1.293 
0.351 1.249 1.249 
0.250 1.150 1.150 
0.517 1.074 1.074 
0.366 1.610 1.610 
0.301 1.216 1.216 
0.367 1.927 1.927 
0.233 1.402 1.402 
0.250 1.721 1.721 
0.584 1.511 1.511 
0.583 1.610 1.610 
0.434 1.457 1.457 
0.234 2.782 2.782 
0.301 1.621 1.621 
0.349 1.994 1.994 
0.533 1.545 1.545 
0.216 1.982 1.982 
0.216 1.720 1.720 
0.268 3.659 3.659 
0.466 1.368 1.368 
0.500 1.424 1.424 
0.467 1.839 1.839 
0.384 1.304 1.304 
0.417 2.015 2.015 
0.318 1.798 1.798 
0.502 2.630 2.630 
0.284 1.611 1.611 
0.484 1.459 1.459 
0.284 1.698 1.698 
0.350 2.168 2.168 
0.450 2.343 2.343 
0.517 1.577 1.577 
0.234 3.057 3.057 
0.567 1.731 1.731 
0.517 2.103 2.103 
0.400 1.282 1.282 
0.384 1.656 1.656 
0.384 1.227 1.227 
0.318 1.434 1.434 
0.400 0.920 0.920 
0.400 0.943 0.943 
0.533 1.610 1.610 
0.517 3.177 3.177 
0.467 0.975 0.975 
0.350 1.304 1.304 
0.533 1.304 1.304 
0.418 1.151 1.151 
0.350 1.074 1.074 
0.584 1.731 1.731 
0.551 1.183 1.183 
0.417 1.193 1.193 
0.451 1.194 1.194 
0.434 1.205 1.205 
0.284 1.281 1.281 
0.318 3.659 3.659 
0.384 1.392 1.392 
0.300 2.018 2.018 
0.533 1.919 1.919 
0.283 1.403 1.403 
0.300 1.227 1.227 
0.266 1.018 1.018 
0.300 1.315 1.315 
0.383 3.988 5.989 
0.334 1.194 1.194 
0.567 1.162 1.162 
0.367 1.490 1.490 
0.283 1.622 1.622 
0.568 1.632 1.632 
0.600 2.586 2.586 
0.384 1.204 1.204 
0.250 0.998 0.998 
0.301 1.227 1.227 
0.368 1.271 1.271 
0.434 1.567 1.567 
0.300 3.998 5.998 
0.450 1.248 1.248 
0.484 1.632 1.632 
0.284 1.260 1.260 
0.251 0.910 0.910 
0.317 1.129 1.129 
0.334 1.030 1.030 
0.367 2.025 2.025 
0.401 1.829 1.829 
0.234 1.052 1.052 
0.316 1.546 1.546 
0.518 1.556 1.556 
0.216 1.665 1.665 
0.568 1.774 1.774 
0.500 1.336 1.336 
0.401 1.917 1.917 
0.434 1.478 1.478 
0.301 1.939 1.939 
0.384 1.315 1.315 
0.583 1.368 1.368 
0.418 1.631 1.631 
0.417 2.014 2.014 
0.300 2.180 2.180 
0.401 1.697 1.697 
0.450 1.183 1.183 
0.467 1.666 1.666 
0.367 1.731 1.731 
0.350 3.993 5.988 
0.601 2.162 2.162 
0.217 1.147 1.147 
0.551 0.820 0.820 
0.567 1.392 1.392 
0.517 1.273 1.273 
0.233 1.096 1.096 
0.301 1.041 1.041 
0.334 1.906 1.906 
0.468 2.082 2.082 
0.250 1.785 1.785 
0.484 1.874 1.874 
0.250 1.052 1.052 
0.467 1.197 1.197 
0.401 0.990 0.990 
0.517 2.615 2.615 
0.483 1.632 1.632 
0.568 1.500 1.500 
0.567 1.150 1.150 
0.334 1.381 1.381 
0.484 1.336 1.336 
0.284 1.742 1.742 
0.217 1.239 1.239 
0.500 1.237 1.237 
0.400 1.391 1.391 
0.400 1.171 1.171 
0.568 1.533 1.533 
0.451 1.194 1.194 
0.451 1.796 1.796 
0.551 1.960 1.960 
0.518 1.556 1.556 
0.434 1.798 1.798 
0.267 1.545 1.545 
0.300 1.106 1.106 
0.550 1.248 1.248 
0.218 1.435 1.435 
<><><><><><><><> 
RT (mean):  1.60 
Consistency:  0.30 
Self Consistency:  0.71 
<><><><><><><><> 
End: 02-Oct-2014 09:29:30 
