<><><><><><><><> 
Begin: 01-Oct-2014 14:59:21 
0.417 1.487 1.487 
0.267 2.067 2.067 
0.450 1.618 1.618 
0.300 1.684 1.684 
0.468 1.422 1.422 
0.484 2.178 2.178 
0.501 1.641 1.641 
0.384 1.355 1.355 
0.233 1.980 1.980 
0.300 3.358 3.358 
0.567 1.903 1.903 
0.267 1.236 1.236 
0.535 1.235 1.235 
0.417 1.357 1.357 
0.601 1.335 1.335 
0.234 3.467 3.467 
0.384 1.236 1.236 
0.251 1.750 1.750 
0.584 1.148 1.148 
0.201 3.171 3.171 
0.517 2.636 2.636 
0.535 1.170 1.170 
0.551 1.170 1.170 
0.234 2.635 2.635 
0.367 2.656 2.656 
0.300 1.772 1.772 
0.517 1.104 1.104 
0.383 1.718 1.718 
0.567 1.574 1.574 
0.267 1.487 1.487 
0.301 1.335 1.335 
0.267 3.991 5.984 
0.250 2.154 2.154 
0.551 1.148 1.148 
0.434 1.619 1.619 
0.417 3.292 3.292 
0.267 1.367 1.367 
0.550 1.981 1.981 
0.451 3.019 3.019 
0.350 1.586 1.586 
0.400 2.178 2.178 
0.367 1.893 1.893 
0.233 1.717 1.717 
0.301 1.312 1.312 
0.251 3.302 3.302 
0.284 2.362 2.362 
0.300 1.444 1.444 
0.367 1.520 1.520 
0.217 1.607 1.607 
0.567 3.292 3.292 
0.584 2.067 2.067 
0.400 2.276 2.276 
0.399 2.154 2.154 
0.334 2.013 2.013 
0.567 3.565 3.565 
0.351 3.107 3.107 
0.250 1.511 1.511 
0.517 2.615 2.615 
0.351 1.618 1.618 
0.300 1.367 1.367 
0.367 1.608 1.608 
0.234 2.997 2.997 
0.250 1.717 1.717 
0.584 3.566 3.566 
0.584 3.261 3.261 
0.434 1.760 1.760 
0.234 3.129 3.129 
0.300 1.116 1.116 
0.350 3.511 3.511 
0.534 2.637 2.637 
0.201 3.239 3.239 
0.217 1.968 1.968 
0.267 1.706 1.706 
0.467 1.433 1.433 
0.500 1.815 1.815 
0.466 1.258 1.258 
0.384 3.991 3.991 
0.418 1.411 1.411 
0.318 1.739 1.739 
0.501 1.313 1.313 
0.284 1.783 1.783 
0.483 0.055 0.055 
0.283 1.072 1.072 
0.350 1.236 1.236 
0.450 2.351 2.351 
0.518 2.045 2.045 
0.234 1.531 1.531 
0.567 2.833 2.833 
0.516 1.170 1.170 
0.400 1.018 1.018 
0.384 1.498 1.498 
0.383 1.652 1.652 
0.317 1.738 1.738 
0.400 2.144 2.144 
0.400 1.137 1.137 
0.534 3.433 3.433 
0.517 1.980 1.980 
0.467 1.193 1.193 
0.351 1.400 1.400 
0.534 1.925 1.925 
0.417 3.510 3.510 
0.350 2.494 2.494 
0.583 1.847 1.847 
0.551 1.225 1.225 
0.417 1.224 1.224 
0.451 1.073 1.073 
0.433 4.004 4.689 
0.284 1.445 1.445 
0.318 1.587 1.587 
0.385 1.432 1.432 
0.300 1.225 1.225 
0.534 3.008 3.008 
0.283 1.303 1.303 
0.300 1.870 1.870 
0.268 1.662 1.662 
0.300 3.183 3.183 
0.383 2.767 2.767 
0.334 1.279 1.279 
0.567 1.992 1.992 
0.367 1.422 1.422 
0.284 1.280 1.280 
0.568 1.707 1.707 
0.600 1.455 1.455 
0.384 1.290 1.290 
0.251 3.291 3.291 
0.300 1.258 1.258 
0.366 2.395 2.395 
0.433 1.793 1.793 
0.300 1.357 1.357 
0.451 1.858 1.858 
0.484 1.357 1.357 
0.284 1.727 1.727 
0.250 1.815 1.815 
0.317 1.859 1.859 
0.333 1.103 1.103 
0.368 2.952 2.952 
0.401 2.888 2.888 
0.234 1.695 1.695 
0.301 1.716 1.716 
0.518 2.023 2.023 
0.217 1.836 1.836 
0.568 1.434 1.434 
0.500 2.328 2.328 
0.400 1.083 1.083 
0.434 1.782 1.782 
0.300 1.160 1.160 
0.384 2.385 2.385 
0.585 1.881 1.881 
0.416 1.586 1.586 
0.417 3.269 3.269 
0.301 1.980 1.980 
0.400 1.017 1.017 
0.451 1.017 1.017 
0.467 3.029 3.029 
0.367 2.056 2.056 
0.350 2.340 2.340 
0.601 3.992 4.999 
0.217 1.774 1.774 
0.551 2.254 2.254 
0.567 1.609 1.609 
0.517 1.991 1.991 
0.250 3.565 3.565 
0.301 1.170 1.170 
0.334 1.630 1.630 
0.467 2.112 2.112 
0.266 1.980 1.980 
0.484 1.595 1.595 
0.250 1.400 1.400 
0.468 3.991 5.436 
0.399 1.553 1.553 
0.518 1.598 1.598 
0.483 3.292 3.292 
0.567 3.259 3.259 
0.552 1.160 1.160 
0.333 1.487 1.487 
0.484 1.127 1.127 
0.284 1.072 1.072 
0.217 1.181 1.181 
0.500 1.202 1.202 
0.401 1.368 1.368 
0.401 3.991 4.278 
0.567 3.992 4.409 
0.450 1.881 1.881 
0.451 1.869 1.869 
0.550 2.231 2.231 
0.517 3.346 3.346 
0.434 1.061 1.061 
0.283 1.039 1.039 
0.300 1.663 1.663 
0.551 2.296 2.296 
0.216 2.602 2.602 
<><><><><><><><> 
RT (mean):  1.94 
Consistency:  -0.06 
Self Consistency:  0.77 
<><><><><><><><> 
End: 01-Oct-2014 15:11:04 
